week_start_date,year,weekofyear,precipitation_amt_mm,reanalysis_precip_amt_kg_per_m2,reanalysis_relative_humidity_percent,reanalysis_sat_precip_amt_mm,reanalysis_tdtr_k,station_diur_temp_rng_c,station_precip_mm,pca_1,pca_2
1991-08-20,1991,34,0.7061058336525466,0.15003887452701986,80.2557142857,0.7061058336525466,0.09635567860586389,7.51428571429,-1.462037672012943,-4.9338293508784075,-0.0379494221020176
1991-08-27,1991,35,0.751088513026805,0.08249792977364222,81.5942857143,0.751088513026805,0.03211855954278262,7.0,-0.3419136163975618,-3.594406871390181,-0.012062014252905593
1991-09-03,1991,36,0.9432251551387167,0.7510885130268025,82.31,0.9432251551387167,-0.5138969525271361,7.54285714286,0.4497299142803646,-4.820445504350525,0.0027895351160986837
1991-09-10,1991,37,0.2955364685652531,-0.7159760845271627,78.6271428571,0.2955364685652531,1.541690857603891,7.7,1.3394379725235064,-4.499698503200597,0.026762631456815237
1991-09-17,1991,38,0.17723065558642717,0.3277254404937419,80.8771428571,0.17723065558642717,0.2248299167320274,6.8,-0.5630593135823142,-5.10693453241282,0.05002783160534223
1991-09-24,1991,39,1.1121933050075683,1.4620376720129438,81.4242857143,1.1121933050075683,-0.6423711906532995,6.68571428571,0.6435339761364118,-3.7655098703079974,0.10331895963915763
1991-10-01,1991,40,0.22809567099596548,1.1484943939270411,82.4857142857,0.22809567099596548,-0.7066083097163808,6.91428571429,0.39317585384017295,-2.671413374168071,0.08191624832378794
1991-10-08,1991,41,0.24385974160682025,1.0240526709601796,80.5157142857,0.24385974160682025,-0.2248299167320274,6.61428571429,-0.520885577261988,-1.5678623051371259,-0.003700165285874574
1991-10-15,1991,42,-0.5970728919294254,0.3973200031182331,79.3828571429,-0.5970728919294254,-0.12847423812616351,7.62857142857,0.23597037618727715,-3.584694490196088,-0.06668363793784016
1991-10-22,1991,43,0.6672896190459967,-0.6341332211461533,76.7771428571,0.6672896190459967,1.027793905076755,7.08571428571,-1.0807316191444174,-2.127113647443961,0.10186781203380221
1991-10-29,1991,44,1.0637062909501134,0.22023508510256376,78.9871428571,1.0637062909501134,1.541690857603891,7.25714285714,-0.8681337791305579,-3.143057032023687,-0.020306164407206614
1991-11-05,1991,45,0.49472378875478246,1.4400717705417674,81.0585714286,0.49472378875478246,1.2205052622659998,6.75714285714,0.8821867222859514,-1.134568413036656,-0.07692479776625012
1991-11-12,1991,46,1.2020147893059367,1.3681861279720855,83.5142857143,1.2020147893059367,-0.8672011073853264,6.74285714286,0.48607877495832413,0.2615577745364217,0.03223754156692119
1991-11-19,1991,47,-5.199337582605575,-0.4646224745166097,75.5485714286,-5.199337582605575,-0.19271135718924476,6.81428571429,-0.4202375492518617,2.15638156961611,-0.0990397591721648
1991-11-26,1991,48,0.33582470635657474,1.4847325753351293,81.4857142857,0.33582470635657474,-0.7387268692591634,6.58571428571,1.6258783566390496,1.6130531275939068,0.036743721976429805
1991-12-03,1991,49,-5.199337582605575,0.520885577261988,80.2757142857,-5.199337582605575,-1.252623821786299,6.05714285714,0.14035538697503472,0.5974057963189686,0.00167679313640427
1991-12-10,1991,50,-5.199337582605575,0.21630991960730656,78.6214285714,-5.199337582605575,-0.770845428779462,5.85714285714,0.7011964449641314,2.616504348403749,0.02325196365425687
1991-12-17,1991,51,-5.199337582605575,-0.9372619054596169,72.8614285714,-5.199337582605575,-0.6423711906532995,6.15714285714,-0.7359293405402134,5.267512282122273,-0.10927418138217254
1991-12-24,1991,52,-5.199337582605575,-0.1928265609398905,76.1271428571,-5.199337582605575,-0.3211855953154083,6.18571428571,-0.18112544440514458,8.44780552730123,0.022218989229625563
1992-01-01,1992,1,-5.199337582605575,-0.2636509045999347,75.86999999996665,-5.199337582605575,-0.578134071582724,6.066666666663333,0.07288701817025899,5.443940719275715,0.07231132156712475
1992-01-08,1992,2,2.358506795235152,-0.2577030583035497,81.3,2.358506795235152,-0.12847423812616351,7.5,1.2549962471379945,3.229141016554219,-0.027537469834768506
1992-01-15,1992,3,-0.6062594098264263,-0.15003887452702197,84.1171428571,-0.6062594098264263,-1.124149583660136,6.17142857143,0.6720858376475616,3.312492627427367,0.19137324397559535
1992-01-22,1992,4,-5.199337582605575,-1.2938459002802434,78.2914285714,-5.199337582605575,0.0,7.44285714286,-1.5142224919413185,5.689255381748668,0.05232840672887839
1992-01-29,1992,5,-5.199337582605575,-1.1786637137631728,75.22,-5.199337582605575,0.19271135721172777,6.58571428571,-0.44126466087188776,6.4477629096873885,0.02449741863736152
1992-02-05,1992,6,-5.199337582605575,-0.39939463495082195,77.0585714286,-5.199337582605575,2.3446548459261356,7.35714285714,-1.174833931539756,6.1376026441083225,-0.006781118220936643
1992-02-12,1992,7,-5.199337582605575,-0.13842029681757984,82.8757142857,-5.199337582605575,-0.3533041548581899,6.57142857143,-1.5142224919413185,2.979369583390192,0.04965846005457435
1992-02-19,1992,8,-5.199337582605575,-1.3633162126235308,77.2957142857,-5.199337582605575,0.5138969525271361,7.38571428571,-0.46248872381089146,2.3801604983394196,0.08048231682707195
1992-02-26,1992,9,-5.199337582605575,-0.505582389188711,76.0371428571,-5.199337582605575,0.1284742381486465,6.17142857143,-0.05176543644533466,5.046881304802776,0.003933261652520929
1992-03-04,1992,10,-5.199337582605575,-1.2383229692425302,76.8785714286,-5.199337582605575,-0.09635567858338089,7.81428571429,-1.2059708087032792,4.422651697085818,0.07893979937723573
1992-03-11,1992,11,0.053684484760415166,-0.6341332211461533,78.0571428571,0.053684484760415166,0.3533041548806739,7.75714285714,-0.7561799964270397,3.552696674997083,-0.018541998286653424
1992-03-18,1992,12,-5.199337582605575,-1.532568275985852,77.5057142857,-5.199337582605575,0.7708454288019461,7.85714285714,-0.8681337791305579,3.2673086298422014,-0.04757175752274097
1992-03-25,1992,13,-5.199337582605575,-0.09019210686342119,80.2385714286,-5.199337582605575,0.9956753455339724,5.71428571429,-1.3208711148370726,3.1593009989015752,-0.025653047343968664
1992-04-01,1992,14,1.8097382270134235,-0.39939463495082195,78.0671428571,1.8097382270134235,0.86720110740781,7.52857142857,0.30154762180289196,3.021986976576201,0.009047779011542169
1992-04-08,1992,15,0.5012318646683475,-0.7460164262199263,76.3757142857,0.5012318646683475,2.8264332389329723,7.84285714286,-5.199337582605575,1.1233394920056563,0.006875182739316669
1992-04-15,1992,16,1.2592194716302618,1.3300972286482935,84.1842857143,1.2592194716302618,-0.48177839298435343,5.88571428571,0.31159059604302847,1.2355681198810913,-0.008024127368374599
1992-04-22,1992,17,0.3602576929499465,0.17723065558642717,78.4257142857,0.3602576929499465,1.0599124645970548,7.24285714286,-0.9050414563702148,2.003784200888034,0.005809627240003656
1992-04-29,1992,18,-5.199337582605575,-1.4083704426345134,74.9328571429,-5.199337582605575,2.8264332389329723,6.5,-1.434687573693499,0.8381479583039331,-0.12224482989327659
1992-05-06,1992,19,-0.2163099196073067,0.8350852253533231,78.48,-0.2163099196073067,1.4453351789980273,6.91428571429,0.655365566074616,0.6336182152789396,0.10195493831121519
1992-05-13,1992,20,-0.6154973790136937,0.26563558413178734,78.3814285714,-0.6154973790136937,-0.2890670357951087,5.95714285714,-0.5429620044023968,1.4972641089018648,-0.0699833103349303
1992-05-20,1992,21,1.0436743399974178,5.19933758270342,85.6471428571,1.0436743399974178,0.8029639883447277,6.77142857143,0.25968465055313006,-0.9029261121770699,-0.06818298321589336
1992-05-27,1992,22,2.3007329958782567,2.0891163856406325,87.3014285714,2.3007329958782567,0.0,5.95714285714,1.7023754171979042,-1.3401425467823618,0.05085775029410781
1992-06-03,1992,23,0.473178792222201,0.9166478204492418,85.8271428571,0.473178792222201,-0.5460155120474357,6.91428571429,2.1624820428694216,-1.5266349651660922,0.014060227632398512
1992-06-10,1992,24,0.5012318646683475,0.8082264314003433,84.87,0.5012318646683475,-0.8350825478650268,6.87142857143,2.1243708713880607,-2.0505730563155917,-0.043445431051124084
1992-06-17,1992,25,0.7110323002944323,0.6108718779124875,84.2485714286,0.7110323002944323,-0.8029639883222447,6.74285714286,0.5608151650996244,-1.9529545582564485,0.05703179795979463
1992-06-24,1992,26,0.725916585584196,0.46675834270013905,82.7771428571,0.725916585584196,-1.4132166194552447,7.02857142857,-0.8242704012305042,-3.0128243520758304,0.026718662755891
1992-07-01,1992,27,-0.291534971010245,-0.8459986151560985,79.3342857143,-0.291534971010245,-0.19271135718924476,6.64285714286,-1.152208333617717,-4.444441621492154,0.051694369153911394
1992-07-08,1992,28,-0.6577428797394509,-1.259219471630261,78.4971428571,-0.6577428797394509,0.9635567859911909,6.61428571429,-1.4135558409728948,-3.937989642936847,0.06757493348233518
1992-07-15,1992,29,1.4187795285905094,0.8570137079310345,80.15,1.4187795285905094,-0.8029639883222447,6.04285714286,0.9613197165146152,-2.2192647804396337,0.03179402685262413
1992-07-22,1992,30,0.291534971010245,1.3117560850953995,81.9842857143,0.291534971010245,-0.7387268692591634,6.85714285714,0.87093059749565,-1.3474502533865238,-0.1995853543843278
1992-07-29,1992,31,0.22023508510256376,1.1193357215087516,82.3457142857,0.22023508510256376,-1.2205052622435169,6.92857142857,-0.15197723238421018,-1.066532076354021,-0.020373826642120955
1992-08-05,1992,32,0.8242704012305042,0.2320312250243904,80.7842857143,0.8242704012305042,0.16059279766894613,6.1,-0.00191638364595366,-2.0519316939905052,0.07948577718117089
1992-08-12,1992,33,0.9313318002689313,1.520281000878353,82.75,0.9313318002689313,-0.8993196669281086,7.55714285714,0.890702701701324,-1.276063328348376,0.10113934783022277
1992-08-19,1992,34,0.9921980625706845,1.1786637137631732,82.3171428571,0.9921980625706845,-0.25694847625232603,6.92857142857,0.8964160824781328,-3.4748309532004997,0.05605534563149731
1992-08-26,1992,35,0.13842029681757956,0.3378529488068723,78.8642857143,0.13842029681757956,0.16059279766894613,6.82857142857,-1.152208333617717,-2.9410287973647176,0.011838894369184673
1992-09-02,1992,36,0.8681337791305582,0.49906015994846886,79.2042857143,0.8681337791305582,-0.3533041548581899,7.48571428571,-0.6793093142246461,-4.151895935604298,0.0704476785743613
1992-09-09,1992,37,0.0,1.5578616197798993,79.93,0.0,-0.7387268692591634,6.54285714286,0.2955364685652531,-2.586130872092822,0.10731525997132749
1992-09-16,1992,38,0.46035707669308845,0.43915330274227227,79.5257142857,0.46035707669308845,-0.03211855952029963,7.08571428571,0.51650093345417,-3.195101581811393,-0.03750854180411827
1992-09-23,1992,39,1.4400717705417674,1.9185139771176543,83.7,1.4400717705417674,-0.7066083097163808,7.24285714286,1.3300972286482942,-2.149955023915655,0.08967871919123933
1992-09-30,1992,40,1.4963726412199758,0.4903967005364532,81.2971428571,1.4963726412199758,-0.12847423812616351,7.22857142857,0.26563558413178734,-2.7023262181137144,0.07138021483596685
1992-10-07,1992,41,0.04984657875047036,-0.18307386593968608,79.7371428571,0.04984657875047036,2.0234692505882443,7.8,-5.199337582605575,-4.753309247676714,0.051824539755925755
1992-10-14,1992,42,-0.08057516615175642,-0.7209374302203745,77.8342857143,-0.08057516615175642,1.381098059934946,7.11428571429,-0.5474088750414436,-3.906709281561539,0.24695700695843062
1992-10-21,1992,43,-0.2557224774631153,-0.05560373080239309,77.8757142857,-0.2557224774631153,0.3533041548806739,7.45714285714,-0.29553646856525295,-2.740526120827179,-0.14373453223992166
1992-10-28,1992,44,1.2099457922373107,0.14616384191482115,78.91,1.2099457922373107,1.5095722980611086,7.28571428571,0.09596622078621685,-2.7941846964068273,0.011972586607600389
1992-11-04,1992,45,0.907931577008741,0.2775659598855901,81.0528571429,0.907931577008741,-0.6423711906532995,7.7,-0.15197723238421018,-2.701155311612715,0.05550993999051993
1992-11-11,1992,46,0.42233176640985265,0.40562890056310363,79.0128571429,0.42233176640985265,0.1284742381486465,6.84285714286,2.961836227612841,-0.21534577904612265,-0.0036222868015207037
1992-11-18,1992,47,0.51650093345417,0.907931577008741,80.2557142857,0.51650093345417,-1.1883867027232171,7.0,0.3849076871029193,1.6157486762231201,-0.07022276860720437
1992-11-25,1992,48,0.6201360865198297,2.056281902385024,85.5871428571,0.6201360865198297,-0.8029639883222447,6.77142857143,0.9797346340002265,-1.1571151555044168,-0.004316994846714571
1992-12-02,1992,49,0.7359293405402134,1.004817554319934,82.6485714286,0.7359293405402134,-0.9635567859911903,7.24285714286,1.3879981295471793,0.9318545383430852,0.0004423948746619805
1992-12-09,1992,50,1.3208711148370726,-0.19673272810023157,78.3114285714,1.3208711148370726,-0.5460155120474357,7.18571428571,-0.4202375492518617,1.0129787285215373,0.009110294784762215
1992-12-16,1992,51,-5.199337582605575,0.14229100284689083,76.6614285714,-5.199337582605575,0.6423711906757825,8.38571428571,1.0016477269053634,2.040291975229931,-0.001950732428845904
1992-12-23,1992,52,-5.199337582605575,0.08249792977364222,76.7571428571,-5.199337582605575,-0.9635567859911903,6.48571428571,-0.8029245443457418,5.222367418503979,-0.13500703129845934
1993-01-01,1993,53,0.15779576358714587,0.015331660405364133,77.24333333329999,0.15779576358714587,-0.28906703578761533,7.352380952376667,0.19868693419580077,2.758546040751795,-0.05760100412484348
1993-01-08,1993,1,0.6108718779124875,0.7359293405402134,81.8785714286,0.6108718779124875,-1.0277939050542721,6.5,0.477469937580378,3.6107917418997824,-0.13273678412491496
1993-01-15,1993,2,-5.199337582605575,0.26563558413178734,77.1442857143,-5.199337582605575,-1.4453351789755438,7.04285714286,0.291534971010245,6.197666207040121,-0.10083159143701531
1993-01-22,1993,3,-5.199337582605575,-0.7334192657067443,76.9842857143,-5.199337582605575,-0.3533041548581899,7.12857142857,-0.6625087017127648,5.50983185382353,0.002875072711638794
1993-01-29,1993,4,-5.199337582605575,-0.034501728257318995,77.8628571429,-5.199337582605575,-0.6102526311329999,6.1,-0.10752424929362915,6.7720167623987395,-0.05382363232741974
1993-02-05,1993,5,1.1634466837303545,0.20064189935662802,80.61,1.1634466837303545,-0.6102526311329999,7.64285714286,-0.4202375492518617,3.626415728778333,-0.11362310810958474
1993-02-12,1993,6,-5.199337582605575,-0.5186920088685468,79.8257142857,-5.199337582605575,-0.03211855952029963,6.74285714286,-1.3584784168422546,6.103117107990599,0.12848920306520517
1993-02-19,1993,7,-0.20064189935662788,-1.0670866232602407,76.5328571429,-0.20064189935662788,0.2890670357951087,8.1,-1.254996247137994,3.7426762508377776,0.10035351954252263
1993-02-26,1993,8,-5.199337582605575,-0.05560373080239309,76.2171428571,-5.199337582605575,0.9314382264708913,7.3,-0.8029245443457418,5.546969362090024,0.12010319728981092
1993-03-05,1993,9,-5.199337582605575,-1.9692040534861546,73.2257142857,-5.199337582605575,0.9956753455339724,8.15714285714,-1.3208711148370726,6.194060902688406,0.07272767467713058
1993-03-12,1993,10,-5.199337582605575,-1.762518986443208,70.6457142857,-5.199337582605575,0.2890670357951087,7.61428571429,-1.28504443040309,8.928812240552222,0.10982558042359981
1993-03-19,1993,11,-0.3398825820601596,-0.7923878587728491,77.7842857143,-0.3398825820601596,0.7387268692591634,8.47142857143,-1.7999695689804438,2.550066158589994,-0.1676668369096734
1993-03-26,1993,12,0.12295760079975054,-0.5924985079580773,76.8485714286,0.12295760079975054,-0.2248299167320274,7.52857142857,-0.25176431486568646,4.188139014086537,-0.01783564953895268
1993-04-02,1993,13,-5.199337582605575,-0.12682037527946677,80.7957142857,-5.199337582605575,-0.48177839298435343,7.62857142857,-0.9643661530755969,2.790464009557131,-0.003988669841585653
