week_start_date,year,weekofyear,precipitation_amt_mm,reanalysis_precip_amt_kg_per_m2,reanalysis_sat_precip_amt_mm,station_avg_temp_c,station_diur_temp_rng_c,station_max_temp_c,station_precip_mm,pca_1,pca_2
2001-01-15,2001,3,149.71,-0.4844040093661262,149.71,-0.6254428582078935,0.2906096716803344,33.0,-0.05181301382181546,4.2500797867957925,-0.15506756590218732
2001-01-22,2001,4,50.02,1.018290451279652,50.02,-1.8763585618945948,-0.7342277927751887,31.2,1.3875003115198252,-7.868324429164175,-0.11044108026973953
2001-01-29,2001,5,87.18,0.8775917845235642,87.18,-1.3022308986457931,-0.4921836358482229,33.0,1.2706400015817672,-9.165717995903083,0.14375828153637787
2001-02-05,2001,6,31.93,-0.8327979737810487,31.93,-0.2690661378543141,-0.2906096716803344,34.2,-1.3875003115198252,-2.6984011607994507,-0.09736306083436291
2001-02-12,2001,7,66.84,-0.11418529432142824,66.84,-1.4058131562357747,-1.0010463353866785,33.0,0.5475192653049643,-8.023444820219833,-0.2107698343336547
2001-02-19,2001,8,16.17,-0.24053264956697124,16.17,-0.7524331230352401,-0.30504670823989766,33.2,-0.2583416424421424,-5.604023995086371,-0.2398235364578325
2001-02-26,2001,9,47.14,-0.43072729929545744,47.14,-1.1420252454224493,-0.6985257103450601,33.2,-0.6465760910389333,-6.224961428254052,0.021146540250841665
2001-03-05,2001,10,118.07,0.9189404483103542,118.07,-0.4882901285226259,-0.2086637457511546,33.3,0.588087103206949,-7.157997419740994,-0.07210356224442191
2001-03-12,2001,11,74.34,1.9635114370458404,74.34,-0.6254428582078935,1.0417649647363973,34.2,-0.22634045116816895,-5.677634916417806,-0.11298681180800585
2001-03-19,2001,12,90.35,-0.3014316018532327,90.35,-0.13157962231032655,0.6045853465832371,34.1,0.2834139916269743,5.65164516082931,-0.08961279280374208
2001-03-26,2001,13,94.06,2.7756208502803323,94.06,-0.6254428582078935,0.33411602108435867,34.2,0.5078333092550698,-9.380702959566301,-0.23741447092352974
2001-04-02,2001,14,86.46,1.115904979977345,86.46,-0.5315447749610215,0.35610346100600243,35.0,-0.12809773897576973,-9.464036272078534,0.03773983106555402
2001-04-09,2001,15,80.82,1.286274990788736,80.82,-1.286274990788736,0.7708913244074311,34.0,1.0067611115486144,-7.377234296354116,0.22750361640512567
2001-04-16,2001,16,77.73,1.3696413085186645,77.73,-0.2906096716803344,0.43451866237478126,33.5,-0.14901385575389392,-7.3694850255341064,0.128761410844448
2001-04-23,2001,17,78.01,0.8475399758405717,78.01,0.0760316231203884,0.30866580569493435,34.3,-0.7990827621351786,0.05570891021914695,-0.030248608054338457
2001-04-30,2001,18,94.77,1.2255032271206485,94.77,0.065647586556564,0.5555589554799814,35.2,-0.0587288951173541,-4.991567735743697,-0.0063022706676347275
2001-05-07,2001,19,45.56,0.9510129615979404,45.56,-1.0597547265704765,-1.1758134725500289,32.7,0.1629936733704151,-8.663707205605446,-0.06675512457995475
2001-05-14,2001,20,74.08,0.8674875486622708,74.08,-0.37085732520558196,-0.07256942189920686,32.5,-5.199337582605575,-11.569216452432983,0.09149811900805387
2001-05-21,2001,21,70.81,0.34142671136322306,70.81,-0.13157962231032655,0.9456000532473086,34.2,0.15599995352913304,-7.08046904276435,0.05607392275593545
2001-05-28,2001,22,90.07,-0.6985257103450601,90.07,-0.4231630431268724,1.4439240859642077,34.8,-0.3856923651377622,-3.97040199441504,0.14620787921369527
2001-06-04,2001,23,126.46,-0.3487556955170447,126.46,-0.8038430852351324,0.20513639140553785,34.0,-0.766252339859111,-1.0987239254773526,0.01881079221738164
2001-06-11,2001,24,47.13,1.1689488445314817,47.13,-0.7896159916597745,0.15599995352913304,33.4,-0.2834139916269743,-7.162784208922134,0.016859953826133988
2001-06-18,2001,25,53.93,-0.9510129615979401,53.93,-1.3268055842559447,-0.2690661378543142,33.2,-1.0125089578153552,-0.3919606903399509,-0.3142394825707196
2001-06-25,2001,26,1.22,-1.9635114370458409,1.22,-0.9084578685373852,0.044899609854301165,32.3,-0.4081063581839672,9.569431381006899,0.040927683665493826
2001-07-02,2001,27,52.1,-0.5515346542112698,52.1,-1.2402686793182185,0.5717474060925252,33.2,0.24764677891373554,2.541585053709042,-0.04318727750462087
2001-07-09,2001,28,39.09,-0.8086216940604897,39.09,-0.2690661378543141,0.33411602108435867,33.5,-0.6296469174168846,0.09848995402128906,0.1857591664433474
2001-07-16,2001,29,52.05,-0.780219463186601,52.05,-0.8877864231922363,-0.2547734641543657,32.8,-0.30504670823989766,4.392630475550683,0.04153801881771003
2001-07-23,2001,30,54.52,-0.08642386473824262,54.52,-0.2476467789137354,0.588087103206949,34.0,-0.5475192653049641,-2.723447361118251,0.03959951642859572
2001-07-30,2001,31,27.97,-1.115904979977345,27.97,-1.2110002293380568,0.2762329564579396,34.0,-0.9674215661017009,7.080649345322688,-0.1334612637098211
2001-08-06,2001,32,0.0,-2.542086695734729,0.0,-0.5717474060925252,1.115904979977345,33.5,-0.5636347168656255,22.46114544212136,-0.07935510459788454
2001-08-13,2001,33,5.14,-5.199337582605575,5.14,-0.5475192653049641,1.1967475721392278,33.4,-0.7387561280919496,19.357276127040087,0.08786909336819285
2001-08-20,2001,34,9.97,-0.35610346100600243,9.97,0.027624761338707837,0.8182347774917771,34.2,-0.10029491694392603,10.304109138091288,-0.06327888837262993
2001-08-27,2001,35,47.58,-0.7896159916597745,47.58,-0.4882901285226259,1.3436445351668829,35.2,-0.4081063581839672,12.331324735429408,-0.045231137477951947
2001-09-03,2001,36,44.45,-0.037988351230282213,44.45,-0.23698016724589407,1.084288472912783,34.3,-0.34142671136322306,7.671226244700332,0.03742448543897573
2001-09-10,2001,37,36.2,-0.7252159501037855,36.2,-0.23698016724589407,0.6508373064444771,35.2,-0.19456944202754195,10.850760347651267,0.13975358629493512
2001-09-17,2001,38,66.4,0.6551103726537549,66.4,-0.044899609854301165,1.5497059007365894,35.0,0.2227996247746886,4.545274196503206,0.19322951466680285
2001-09-24,2001,39,26.48,-0.6508373064444771,26.48,-0.4231630431268724,0.9295249911968951,33.4,-0.8674875486622706,10.258025018853308,0.15290980300278254
2001-10-01,2001,40,63.42,-0.3014316018532327,63.42,0.9510129615979404,1.9181150958940414,35.5,-0.8182347774917771,11.268636719215243,0.14623681385532206
2001-10-08,2001,41,58.75,-1.006761111548614,58.75,1.2477538553513252,1.369641308518662,36.8,-0.43072729929545744,14.539077256746344,0.3897505050703994
2001-10-15,2001,42,77.89,0.21219369825934623,77.89,0.0760316231203884,1.4058131562357747,36.7,1.3351777361189363,17.248543791230937,0.1581473537305143
2001-10-22,2001,43,77.15,1.3351777361189359,77.15,0.6423265839357505,0.9619232586085047,35.0,0.6128963095890266,-1.6252888634183627,-0.13655917083488558
2001-10-29,2001,44,83.53,0.14901385575389392,83.53,0.0864238647382429,-0.044899609854301165,35.8,0.3931416328880043,3.0219571569197163,-0.08058124065210046
2001-11-05,2001,45,34.54,1.6488734972429597,34.54,-0.044899609854301165,0.4156229225977685,34.4,-0.34142671136322306,-0.43753972788211803,0.1520832198269851
2001-11-12,2001,46,61.82,1.8014921444765462,61.82,1.1420252454224493,-0.1840241743888466,34.5,-0.16999537477436907,1.0127542216022591,0.03268103780943448
2001-11-19,2001,47,65.89,0.43831628174460113,65.89,-0.0034526628854473973,0.685366072511801,33.7,-0.4081063581839672,-0.7026078921514735,0.21414675897582916
2001-11-26,2001,48,47.46,-0.32682314476818275,47.46,0.7943404782948873,0.780219463186601,35.3,-0.9189404483103537,0.465680027446791,0.15869347615161028
2001-12-03,2001,49,46.86,1.5973269903558722,46.86,1.1288688381594618,0.7570234514382153,35.5,-0.6212498242124134,0.5434829954758341,0.09542450737932476
2001-12-10,2001,50,138.22,0.7990827621351786,138.22,0.3122889505484566,0.3487556955170447,35.0,0.3671614098729309,-8.83760550317446,0.08373065012468471
2001-12-17,2001,51,43.95,0.9510129615979404,43.95,-0.5921965068993644,-0.6508373064444771,32.9,0.037988351230282213,-6.2052022699579865,-0.08961619152784507
2001-12-24,2001,52,100.72,1.2553096009744404,100.72,-0.2690661378543141,-1.4058131562357747,33.3,-0.5555589554799826,-9.350037912711235,0.123293303860351
2002-01-01,2002,1,70.16,1.2706400015817672,70.16,0.4421202330378382,-0.7162626235721246,33.2,-0.14901385575389392,-8.062114379099322,0.24254176443862366
2002-01-08,2002,2,64.79,-1.484255892830435,64.79,2.1313799749848403,0.9456000532473086,35.4,-1.148678182991897,11.636971240932734,0.23387086687252534
2002-01-15,2002,3,22.77,-1.5271578561464687,22.77,1.720181531493024,1.5730705667117024,36.0,-1.2553096009744396,13.230035738825974,-0.0795698748393402
2002-01-22,2002,4,121.07,-0.7162626235721247,121.07,0.42316304312687253,0.8725285313943619,35.8,-0.7387561280919496,6.475381920541014,-0.25672584525393827
2002-01-29,2002,5,59.4,0.065647586556564,59.4,-1.4058131562357747,-0.46508124230921455,32.5,1.018290451279652,-9.872684791190045,-0.034141617740251026
2002-02-05,2002,6,4.68,0.7342277927751887,4.68,-0.9953640664494023,-0.4459305926331787,34.0,0.2654879274125835,-10.000830684753861,-0.15324288587942955
2002-02-12,2002,7,104.37,-0.27623295645793916,104.37,0.33776910965772566,0.19105200614617424,33.6,0.1072375192662233,-6.477718706535261,0.09156834520437682
2002-02-19,2002,8,37.46,0.23343067313940152,37.46,-0.6551103726537549,-0.4156229225977685,33.5,-0.8327979737810487,-4.924783975511246,-0.2718750505484592
2002-02-26,2002,9,80.14,2.013356532513218,80.14,-0.940214709749602,-0.5315447749610215,32.2,-0.10723751926622344,-10.43161582556384,-0.20902019919477483
2002-03-05,2002,10,92.84,1.6225614096151615,92.84,0.33776910965772566,1.8376384268780583,35.7,-0.09335714550383105,-3.1974144193475476,0.061591397219430875
2002-03-12,2002,11,41.96,0.15599995352913304,41.96,-0.7342277927751887,0.017264137687307658,34.5,-1.0477238839109337,-1.5305914324840182,-0.008565734536037104
2002-03-19,2002,12,61.18,1.1288688381594618,61.18,-0.7342277927751887,0.8574711126344231,33.3,0.4006127810921563,-7.017629406064999,-0.03638487229112957
2002-03-26,2002,13,110.42,1.4246099838006074,110.42,-1.6225614096151653,-0.12113858572421711,32.3,-0.07949473596297589,-12.281706556871484,-0.0539760024728835
2002-04-02,2002,14,94.01,1.3875003115198252,94.01,-0.34142671136322306,-0.024170945557216942,32.5,-0.6636926378284319,-11.17665406537578,-0.03459092291340544
2002-04-09,2002,15,75.98,1.8763585618945953,75.98,-1.4058131562357747,-0.7524331230352401,31.4,-0.8877864231922363,-11.050646095226123,-0.037138993203698546
2002-04-16,2002,16,109.49,0.24053264956697124,109.49,-0.4882901285226259,1.676379346217491,34.6,-0.49218363584822317,-5.867462238020513,-0.07510697494992055
2002-04-23,2002,17,45.59,1.1967475721392278,45.59,-0.39687443788651156,0.16999537477436907,33.3,-0.037988351230282213,-8.214391271757252,0.012768448588430297
2002-04-30,2002,18,60.05,0.32682314476818275,60.05,-0.7616297868943458,0.42316304312687253,33.5,-1.5383341163505608,-6.9988941494414005,-0.12324124453886746
2002-05-07,2002,19,101.3,0.681005881966215,101.3,-0.065647586556564,0.6508373064444771,34.0,-0.5395148104453106,-8.06859082183786,-0.1104102398017262
2002-05-14,2002,20,46.79,1.1420252454224493,46.79,-0.8038430852351324,-0.46508124230921455,32.3,5.19933758270342,-10.93997121881723,-0.21050861369471086
2002-05-21,2002,21,51.25,-0.31228895054845635,51.25,0.1664935038008255,1.084288472912783,33.8,-1.0477238839109337,-7.030858454873868,-0.09894398378218719
2002-05-28,2002,22,41.54,0.4844040093661264,41.54,-1.3522087668981264,-0.4231630431268724,32.3,1.2553096009744404,-6.386083954249904,-0.11892688507788629
2002-06-04,2002,23,72.76,-0.7524331230352401,72.76,-0.34142671136322306,0.7387561280919497,34.3,-0.46123766846867187,-6.62972907829311,0.08526093100728958
2002-06-11,2002,24,69.62,-0.065647586556564,69.62,0.2726477966398428,0.6380886446496014,34.0,-1.5383341163505608,-6.409106621638674,0.1788804182202185
2002-06-18,2002,25,39.16,-0.6045853465832363,39.16,-1.5271578561464687,-1.2477538553513243,33.0,-0.4081063581839672,2.7451650756497696,-0.09206603154545072
2002-06-25,2002,26,3.18,-0.9084578685373852,3.18,-1.5730705667117024,0.22634045116816895,32.6,-1.148678182991897,5.93864372808917,-0.10788365421434556
2002-07-02,2002,27,3.27,-1.3351777361189372,3.27,-1.463792366789022,-0.6508373064444771,32.6,-1.2402686793182185,2.1706666989919805,-0.30057096683910905
2002-07-09,2002,28,5.71,-1.2038433323989652,5.71,-1.5973269903558722,0.1072375192662233,32.3,-0.5236083621216352,2.2552365620439123,-0.10033113464038579
2002-07-16,2002,29,63.0,-1.2402686793182185,63.0,-1.9635114370458409,-0.9674215661017009,30.1,-5.199337582605575,3.7051087889454326,-0.3029807951896678
2002-07-23,2002,30,65.55,-0.9840948669667636,65.55,0.2726477966398428,0.7118074446700537,33.6,0.2016115875763277,5.487920768038021,0.03254593028564644
2002-07-30,2002,31,89.93,-0.5636347168656255,89.93,-0.940214709749602,0.4689316991539753,33.8,-0.32682314476818275,1.5607168004012426,0.13028408181226878
2002-08-06,2002,32,14.34,-1.5053605530744096,14.34,-0.4231630431268724,1.6225614096151604,34.0,-5.199337582605575,8.867634731050643,0.10531297174466409
2002-08-13,2002,33,9.81,-2.0990479713022037,9.81,0.3014316018532327,1.1689488445314817,35.1,-1.148678182991897,19.941078173569363,0.16097991548735419
2002-08-20,2002,34,31.71,-1.424609983800608,31.71,-0.4081063581839672,1.0067611115486144,33.1,0.2762329564579396,7.117604948365284,0.12251178289594089
2002-08-27,2002,35,38.8,-1.0905246666966573,38.8,-0.19456944202754195,0.4766535906740806,35.1,-0.5798979013431808,11.346409520433243,0.06737581572867256
2002-09-03,2002,36,81.85,-0.9619232586085052,81.85,-0.19456944202754195,0.0345334228765354,33.3,-0.766252339859111,11.52414167568995,-0.10891850957369464
2002-09-10,2002,37,25.36,-1.7513257935060593,25.36,0.7943404782948873,1.8763585618945953,35.9,0.6423265839357505,16.241933040386222,0.04169746216280709
2002-09-17,2002,38,11.49,-2.397022125126618,11.49,1.9635114370458426,1.4947250040230937,36.6,-1.5973269903558722,24.87352944812348,0.18855878926320405
2002-09-24,2002,39,38.56,0.010358153297364085,38.56,0.37826443906266427,1.148678182991897,36.0,0.5798979013431809,10.330539117970174,0.05616399392087313
2002-10-01,2002,40,70.98,-0.523608362121635,70.98,2.4631011609711813,2.3970221251266195,37.7,0.34142671136322306,15.53643710912797,0.010521339719071552
2002-10-08,2002,41,70.22,-0.23343067313940097,70.22,0.6551103726537549,0.6128963095890266,34.6,0.4999931655482655,4.050623360687972,0.11062247399014179
2002-10-15,2002,42,21.96,-0.01381106315636643,21.96,0.5395148104453106,0.7387561280919497,34.2,-1.286274990788736,1.4721885549721598,-0.08837170555095214
2002-10-22,2002,43,48.94,-0.16299367337041495,48.94,0.4421202330378382,-0.12113858572421711,36.0,1.424609983800604,-0.7308617203718918,-0.031250412885263576
2002-10-29,2002,44,89.77,-0.044899609854301165,89.77,0.5963159355757974,0.4459305926331787,34.1,-0.3634705031093205,-4.314250176828461,0.10422854464080146
2002-11-05,2002,45,95.47,1.4058131562357747,95.47,0.9510129615979404,0.3856923651377643,33.8,0.13506310158799564,-8.260416584948816,0.1116084751441235
2002-11-12,2002,46,91.36,1.1031259989152422,91.36,0.027624761338707837,0.16999537477436907,33.6,1.8014921444765462,-9.135315189808619,-0.10578830983405359
2002-11-19,2002,47,61.69,0.940214709749602,61.69,-0.2690661378543141,-1.07194094824387,33.5,0.4118617316731164,-9.585826934052792,0.013934518869860303
2002-11-26,2002,48,60.15,0.4766535906740806,60.15,0.6985257103450601,0.065647586556564,34.0,-0.7524331230352401,-4.63855232196487,0.06020863293744803
2002-12-03,2002,49,49.69,0.21219369825934623,49.69,1.1967475721392273,-0.43451866237478104,33.7,-0.1350631015879955,-3.4556057554111144,0.1140144222005245
2002-12-10,2002,50,35.02,-0.34142671136322306,35.02,0.1037655929190483,-0.7162626235721246,34.0,0.024170945557216526,-5.185147720125604,-0.06862169664754926
2002-12-17,2002,51,25.73,-0.5157047936930385,25.73,0.4844040093661264,-1.2784184321040875,34.0,-0.5963159355757974,-7.018732359550635,-0.051883133050984354
2002-12-24,2002,52,151.73,0.37085732520558223,151.73,0.4689316991539753,0.13854822058261884,33.8,1.115904979977345,-6.200612835897518,-0.20136937151435513
2003-01-01,2003,1,46.91,-0.3931416328880074,46.91,1.1553823552329274,-0.33411602108435856,34.4,0.681005881966215,4.495209796315678,0.12493361892075845
2003-01-08,2003,2,11.77,-0.2476467789137354,11.77,2.0687719359568892,-0.17700542003611422,35.0,-0.34142671136322306,-3.4551186257655417,0.3814595104131942
2003-01-15,2003,3,60.46,-0.4006127810921565,60.46,0.5395148104453106,-0.6508373064444771,33.3,1.369641308518664,-7.186657198484052,0.027000804031951493
2003-01-22,2003,4,84.05,-1.1827339604084899,84.05,1.0905246666966568,0.08988996498880161,34.2,0.1840241743888466,3.557645980503438,-0.01726269558766533
2003-01-29,2003,5,35.05,-1.3185254128699953,35.05,1.3785158516437335,0.9840948669667636,35.4,-1.115904979977345,13.528861857104216,-0.16889701305518498
2003-02-05,2003,6,56.36,1.6763793462174883,56.36,-1.0597547265704765,-2.2036607795503143,33.8,-0.19456944202754195,-7.463523785787114,-0.21944123089280912
2003-02-12,2003,7,70.63,-0.07949473596297589,70.63,-0.898074175914329,-1.6355759142706652,33.2,0.0034526628854473973,-8.098506285453581,0.03431866665532936
2003-02-19,2003,8,25.03,0.010358153297364085,25.03,-0.31228895054845635,-0.8674875486622706,32.4,1.0417649647363973,-1.4822858467633475,-0.2590700141785375
2003-02-26,2003,9,132.2,0.35610346100600243,132.2,2.775620850280228,0.4960846187383382,35.0,-5.199337582605575,1.6190061424925009,-0.02379216993709976
2003-03-05,2003,10,63.71,1.4842558928304361,63.71,0.4421202330378382,-0.898074175914329,32.9,-1.2553096009744396,-5.151349293661931,-0.14766734553491645
2003-03-12,2003,11,47.97,1.8376384268780583,47.97,-0.940214709749602,-2.013356532513218,32.0,0.7708913244074311,-9.090086375955376,-0.15296584441618236
2003-03-19,2003,12,109.04,5.19933758270342,109.04,0.027624761338707837,-0.3634705031093205,33.5,0.10029491694392603,-5.647676142773351,-0.056037946173785116
2003-03-26,2003,13,93.61,0.0864238647382429,93.61,5.19933758270342,5.19933758270342,42.2,0.3856923651377643,-3.5708720401478535,-0.1359363648767406
2003-04-02,2003,14,89.38,0.11418529432142824,89.38,0.8674875486622708,-0.32682314476818275,34.2,0.3671614098729309,-5.024702695312557,-0.004255788343527453
2003-04-09,2003,15,78.59,0.9729492767829966,78.59,0.7478585947633022,-0.4844040093661262,34.5,0.4574008964883291,-9.29023792672994,-0.11310468965020865
2003-04-16,2003,16,51.14,0.07949473596297575,51.14,0.19456944202754223,-1.5271578561464687,34.2,-0.07949473596297589,-9.820941818538682,-0.03228555873353947
2003-04-23,2003,17,77.34,0.4535708460543831,77.34,0.7662523398591111,0.017264137687307658,33.9,0.5315447749610215,-5.087066431699124,0.06952220362677844
2003-04-30,2003,18,65.43,2.3970221251266195,65.43,-0.4882901285226259,-1.6763793462174899,32.9,0.8775917845235642,-10.916279170401259,0.1997589510372494
2003-05-07,2003,19,138.05,0.5196525202919688,138.05,1.018290451279652,-0.7990827621351786,33.6,0.2227996247746886,-9.006270972117932,-0.16951087117216287
2003-05-14,2003,20,84.16,1.1827339604084877,84.16,-0.6897393318569752,-1.1758134725500289,32.5,1.9635114370458404,-12.00357222731869,-0.0279569511154122
2003-05-21,2003,21,23.7,-0.21926158952767408,23.7,-0.08988996498880161,-1.07194094824387,32.5,1.2255032271206492,-8.885761039173799,-0.15428940276139097
2003-05-28,2003,22,166.52,1.3185254128699957,166.52,0.1664935038008255,-1.2784184321040875,35.0,1.5973269903558722,-4.781087699566267,-0.03506615018823511
2003-06-04,2003,23,70.25,-0.01381106315636643,70.25,-0.4882901285226259,-1.720181531493025,33.4,0.31228895054845635,-11.220595263614952,-0.12635850802102244
2003-06-11,2003,24,98.72,0.5636347168656255,98.72,0.1664935038008255,-0.5475192653049641,33.2,0.8877864231922363,-9.463007417343896,0.09566156634900982
2003-06-18,2003,25,47.15,-1.463792366789022,47.15,-0.044899609854301165,0.19105200614617424,33.5,-0.21219369825934653,-2.5096262196854444,0.10003715034949502
2003-06-25,2003,26,88.88,-0.09335714550383105,88.88,-0.7342277927751887,-0.7162626235721246,32.7,0.6985257103450607,-8.714753041823888,-0.11731110942308133
2003-07-02,2003,27,61.09,0.04144373309399647,61.09,-1.7355432483228752,-2.013356532513218,33.8,0.4766535906740806,-6.931762870082607,-0.009089462878463137
2003-07-09,2003,28,53.58,-0.940214709749602,53.58,-0.5921965068993644,0.2654879274125835,33.2,-1.484255892830435,1.6050954521309246,-0.17976660724573573
2003-07-16,2003,29,65.2,-0.4231630431268724,65.2,0.13506310158799564,0.23343067313940152,33.4,-0.6045853465832369,3.5136161119167637,-0.1295126409477978
2003-07-23,2003,30,2.64,-1.3022308986457931,2.64,-1.2706400015817672,-0.05527062402340345,32.1,-1.0125089578153552,10.442733345023909,0.0003045859221895143
2003-07-30,2003,31,24.64,-1.018290451279652,24.64,-0.44974743766847125,-0.3634705031093205,32.4,0.23343067313940152,5.784991085844147,-0.1277425504388203
2003-08-06,2003,32,89.28,-1.286274990788736,89.28,0.33776910965772566,0.4960846187383382,34.2,0.9729492767829966,10.837907682623097,-0.07284629296743239
2003-08-13,2003,33,52.47,-0.689739331856975,52.47,-0.19456944202754195,-0.2690661378543142,34.4,0.4574008964883291,4.156876880912831,-0.0485826631807774
2003-08-20,2003,34,45.38,-0.1840241743888466,45.38,0.21572629681119485,0.9136866083885676,34.0,-0.7252159501037855,6.2879516915426885,0.2571296615883057
2003-08-27,2003,35,29.51,-0.7708913244074345,29.51,0.5395148104453106,1.0417649647363973,34.4,0.7252159501037855,2.4705242633931532,-0.01974996715318941
2003-09-03,2003,36,8.84,-0.2547734641543657,8.84,-0.9785068775553366,0.9136866083885676,33.9,-1.5973269903558722,18.201258407114462,0.04622559671212833
2003-09-10,2003,37,36.42,-1.3785158516437335,36.42,0.3014316018532327,1.2706400015817672,34.3,-0.044899609854301165,12.414904255928848,-0.06053812687383414
2003-09-17,2003,38,55.73,1.3522087668981264,55.73,0.2726477966398428,0.7118074446700537,35.3,0.6723240685577333,4.493916728224759,0.15915295976919838
2003-09-24,2003,39,100.55,0.3487556955170447,100.55,0.6087355722380448,0.1072375192662233,34.7,-0.4999931655482655,-0.18799130280965168,0.23102221752912064
2003-10-01,2003,40,74.6,2.5420866957347332,74.6,1.3351777361189372,1.115904979977345,35.5,-0.35610346100600243,5.1761294405420575,-0.03381210804453451
2003-10-08,2003,41,38.3,0.04144373309399647,38.3,-0.4882901285226259,-0.7849090644765747,35.7,1.1553823552329274,-3.2926892477258347,-0.09428418518912898
2003-10-15,2003,42,44.16,-0.2121936982593475,44.16,0.9510129615979404,0.13854822058261884,34.4,-0.3195476097879587,-3.203308143803969,0.024910260975490494
